local_id country type participant_age participant_gender participant_occupation participant_occ_detail participant_education participant_edu_length participant_school_year participant_nationality hh_size hh_age_1 hh_age_2 hh_age_3 hh_age_4 hh_age_5 hh_age_6 hh_age_7 hh_age_8 hh_age_9 hh_age_10 hh_age_11 hh_age_12 hh_age_13 hh_age_14 hh_age_15 hh_age_16 hh_age_17 hh_age_18 hh_age_19 hh_age_20 class_size work_contacts work_contacts_nr work_age_1 work_age_2 work_age_3 work_age_4 work_age_5 fill_in_age fill_in_gender child_care child_care_nr child_relationship child_nationality problems day1 month1 year1 dayofweek1 work_day1 holiday1 diary_how1 diary_missed_unsp1 day2 month2 year2 dayofweek2 work_day2 holiday2 diary_how2 diary_missed_unsp2 diary_weight
1079 BE 1 64 M 2 NA 7 15 NA BE 2 65 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 1 4 2006 6 0 1 1 1 0.7616
1081 BE 1 30 M 1 8 2 9 NA BE 3 2 28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y NA 0 0 0 1 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 1 4 2006 6 0 1 2 1 0.7721
1082 BE 1 69 M 2 NA 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 4 4 4 2006 2 1 1 2 1 1.0388
1083 BE 1 32 M 1 8 4 12 NA BE 2 29 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 1 5 4 2006 3 1 1 2 1 1.6533
1085 BE 1 24 F 1 5 7 15 NA BE 5 20 22 50 51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 50 0 1 1 1 0 NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 3 4 2006 1 1 1 2 4 1.1636
1087 BE 1 65 M 2 NA 7 15 NA BE 2 66 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA Y 1 4 2006 6 0 1 2 1 4 4 2006 2 1 1 2 1 1.4922
1088 BE 1 55 F 1 8 4 12 NA BE 3 24 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 200 1 1 0 1 0 NA NA NA NA NA NA N 4 4 2006 2 1 1 2 1 8 4 2006 6 0 1 2 1 1.0135
1089 BE 1 54 M 1 5 3 12 NA EU 5 12 14 16 47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 4 4 2006 2 1 1 2 3 1.0103
1090 BE 1 21 F 1 7 3 12 NA BE 5 21 24 48 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 40 0 0 0 1 1 NA NA NA NA NA NA N 2 4 2006 0 0 1 1 1 4 4 2006 2 1 1 3 4 1.1636
1092 BE 1 28 F 1 6 7 15 NA BE 4 24 49 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 0 1 0 NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 4 4 2006 2 1 1 1 2 4.026
1093 BE 1 56 M 1 6 3 12 NA BE 2 55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 12 4 2006 3 1 1 2 1 16 4 2006 0 0 1 2 1 0.9522
1095 BE 1 68 F 2 NA 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 4 4 2006 2 1 1 2 1 1.0388
1097 BE 1 21 M 1 8 4 12 NA BE 4 16 48 54 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 35 0 0 0 1 0 NA NA NA NA NA NA N 1 4 2006 6 0 1 2 3 3 4 2006 1 1 1 2 2 0.6037
1099 BE 1 34 M 1 7 7 15 NA BE 3 2 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 4 4 2006 2 1 1 2 2 0.7721
1101 BE 1 25 M 1 7 7 15 NA BE 3 47 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 2 1 4 2006 6 0 1 2 2 1.007
1102 BE 1 62 M 2 NA 2 9 NA BE 2 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 1 4 2006 6 0 1 2 1 0.7616
1103 BE 1 18 M 5 NA 2 9 NA BE 3 13 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 1 1 5 4 2006 3 1 1 2 2 0.5641
1104 BE 1 30 M 1 7 7 15 NA BE 2 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 2 2 4 2006 0 0 1 2 2 1.6533
1105 BE 1 28 F 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 4 4 2006 2 1 1 2 2 0.6592
1106 BE 1 26 M 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 4 4 2006 2 1 1 2 2 0.6592
1107 BE 1 18 M 5 NA 7 15 NA BE 3 40 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 1 8 4 2006 6 0 1 2 1 0.5641
1108 BE 1 64 F 2 NA 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 2 1 11 4 2006 2 1 1 2 1 0.882
1109 BE 1 45 M 1 6 7 15 NA BE 3 5 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 17 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 1 3 8 4 2006 6 0 1 1 3 0.8875
1110 BE 1 45 M 1 7 7 15 NA BE 4 15 18 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 35 0 0 0 1 0 NA NA NA NA NA NA N 6 4 2006 4 1 1 1 1 8 4 2006 6 0 1 1 2 1.0063
1112 BE 1 26 M 1 7 7 15 NA BE 2 24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 25 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 1 2 9 4 2006 0 0 1 2 1 1.0649
1113 BE 1 28 M 1 6 7 15 NA BE 3 2 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 2 1 12 4 2006 3 1 1 2 1 1.007
1115 BE 1 23 M 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 1 1 8 4 2006 6 0 1 2 2 2.1889
1117 BE 1 48 F 1 7 3 12 NA BE 3 21 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 4 4 2006 2 1 1 2 1 8 4 2006 6 0 1 1 1 0.8875
1118 BE 1 46 F 1 7 7 15 NA BE 4 19 22 47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 35 0 0 0 1 1 NA NA NA NA NA NA N 4 4 2006 2 1 1 3 2 8 4 2006 6 0 1 2 2 1.0063
1119 BE 1 80 M 2 NA 2 9 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 4 4 2006 2 1 1 3 1 8 4 2006 6 0 1 3 3 3.9884
1120 BE 1 74 M 2 NA 1 6 NA BE 2 78 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 4 4 2006 2 1 1 2 2 8 4 2006 6 0 1 2 2 2.285
1121 BE 1 25 F 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 1 5 4 2006 3 1 1 2 2 0.6592
1122 BE 1 37 M 1 5 3 12 NA BE 4 7 11 35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y NA 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 8 4 2006 6 0 1 2 1 1.2112
1124 BE 1 38 M 1 8 4 12 NA BE 6 10 11 14 15 37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 4 4 2006 2 1 1 1 2 9 4 2006 0 0 1 3 2 1.3126
1125 BE 1 32 M 1 7 7 15 NA BE 3 4 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 1 5 4 2006 3 1 1 2 2 0.7721
1126 BE 1 19 M 5 NA 2 9 NA BE 5 11 14 42 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 6 4 2006 4 1 1 2 1 0.6122
1128 BE 1 37 M 1 6 7 15 NA BE 3 4 35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 2 1 4 2006 6 0 1 2 2 3.0835
1133 BE 1 37 M 4 NA 3 12 NA BE 2 35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 3 4 2006 1 1 1 2 2 8 4 2006 6 0 1 2 1 1.1112
1134 BE 1 34 M 1 6 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 30 0 0 0 1 0 NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 6 4 2006 4 1 1 2 2 0.8324
1135 BE 1 36 M 4 NA 4 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 1 1 6 4 2006 4 1 1 1 1 1.3667
1136 BE 1 39 M 1 7 3 12 NA BE 2 28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 4 4 2006 2 1 1 1 1 9 4 2006 0 0 1 2 1 1.1112
1141 BE 1 38 M 1 7 7 15 NA BE 4 8 9 37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 4 4 2006 2 1 1 2 2 1.2112
1142 BE 1 60 F 2 NA 3 12 NA BE 2 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 7 4 2006 5 1 1 2 1 9 4 2006 0 0 1 2 1 0.7616
1147 BE 1 28 M 1 7 7 15 NA BE 2 25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 6 4 2006 4 1 1 2 2 1.0649
1150 BE 1 27 F 1 7 3 12 NA BE 2 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y NA 0 0 0 1 1 NA NA NA NA NA NA N 7 4 2006 5 1 1 2 2 8 4 2006 6 0 1 2 2 1.0649
1155 BE 1 45 F 1 7 7 15 NA BE 5 14 16 19 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 0 1 0 NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 6 4 2006 4 1 1 2 1 1.0331
1157 BE 1 50 F 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 5 4 2006 3 1 1 1 1 1.4245
1158 BE 1 50 F 6 NA 4 12 NA BE 2 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 4 4 2006 2 1 1 1 2 1.0549
1159 BE 1 50 F 1 7 7 15 NA BE 3 26 29 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 1 1 4 4 2006 2 1 1 1 1 0.8367
1160 BE 1 66 F 2 NA 3 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 4 4 2006 2 1 1 2 1 1.0388
1161 BE 1 73 M 2 NA 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 1 1 6 4 2006 4 1 1 2 1 3.9884
1162 BE 1 82 M 2 NA 4 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 4 4 2006 2 1 1 1 1 8 4 2006 6 0 1 1 1 3.9884
1163 BE 1 53 F 6 NA 3 12 NA BE 4 29 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 1 1 0 1 0 NA NA NA NA NA NA N 3 4 2006 1 1 1 2 1 8 4 2006 6 0 1 2 1 0.6693
1164 BE 1 19 F 5 NA 3 12 NA BE 4 7 15 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 200 0 0 0 1 0 NA NA NA NA NA NA N 1 4 2006 6 0 1 1 2 4 4 2006 2 1 1 1 3 0.5178
1165 BE 1 58 M 2 NA 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 1 4 4 2006 2 1 1 2 1 1.0573
1166 BE 1 50 F 3 NA 4 12 NA BE 2 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 4 3 4 2006 1 1 1 2 1 1.0549
1167 BE 1 71 F 2 NA 2 9 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 4 4 2006 2 1 1 1 1 8 4 2006 6 0 1 1 1 3.9884
1168 BE 1 43 F 3 NA 1 6 NA OT 4 8 9 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 1 3 8 4 2006 6 0 1 2 4 1.6599
1170 BE 1 54 F 1 7 7 15 NA BE 4 29 31 56 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 100 0 0 1 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 0.6693
1174 BE 1 34 F 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 60 0 0 1 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 8 4 2006 6 0 1 2 2 0.8324
1175 BE 1 52 M 6 NA 4 12 NA BE 4 25 18 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 0 1 1 1 1 NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 8 4 2006 6 0 1 2 1 0.6693
1176 BE 1 42 F 3 NA 1 6 NA BE 4 14 21 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 9 4 2006 0 0 1 2 2 1.6599
1177 BE 1 21 F 4 NA 3 12 NA BE 4 19 55 55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 8 4 2006 6 0 1 2 2 12 4 2006 3 1 1 2 2 0.6037
1178 BE 1 84 M 2 NA 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 1 1 9 4 2006 0 0 1 1 1 3.9884
1180 BE 1 32 M 1 8 4 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 10 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 0.8324
1181 BE 1 46 F 1 7 7 15 NA BE NA 21 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 50 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 0.8875
1182 BE 1 55 F 3 NA 3 12 NA BE 4 19 24 57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 1 1 8 4 2006 6 0 1 1 2 0.5455
1183 BE 1 59 F 2 NA 7 15 NA BE 2 65 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 8 4 2006 6 0 1 1 1 0.9522
1184 BE 1 44 M 1 7 7 15 NA BE 4 13 16 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 8 4 2006 6 0 1 1 1 1.6599
1187 BE 1 34 F 4 NA 4 12 NA BE 3 10 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 1 1 9 4 2006 0 0 1 1 1 0.7721
1188 BE 1 51 F 1 6 7 15 NA BE 4 19 24 53 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 30 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 1 1 8 4 2006 6 0 1 2 1 0.6693
1191 BE 1 41 F 4 NA 2 9 NA BE 5 4 10 13 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 1 1 9 4 2006 0 0 1 2 1 2.3409
1192 BE 1 58 M 1 7 3 12 NA BE 2 57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 35 NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 3 2 8 4 2006 6 0 1 3 1 0.9522
1193 BE 1 39 F 1 7 7 15 NA BE 4 14 16 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 0 0 0 1 1 NA NA NA NA NA NA Y 6 4 2006 4 1 1 3 3 9 4 2006 0 0 1 3 3 1.2112
1194 BE 1 25 F 6 NA 2 9 NA EU 3 2 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 1 9 4 2006 0 0 1 2 1 1.007
1195 BE 1 70 M 2 NA 3 12 NA BE 2 65 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 1 9 4 2006 0 0 1 2 1 2.285
1196 BE 1 57 M 6 NA 3 12 NA EU 4 22 26 55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 1 1 9 4 2006 0 0 1 1 1 0.5455
1197 BE 1 39 F 4 NA 4 12 NA BE 4 14 16 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 1 3 8 4 2006 6 0 1 1 4 1.2112
1198 BE 1 23 F 4 NA 3 12 NA BE 5 23 25 50 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 1.1636
1199 BE 1 38 F 4 NA 2 9 NA BE 2 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 1.1112
1200 BE 1 47 M 1 7 7 15 NA BE 3 19 45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 5 4 2006 3 1 1 2 2 0.8875
1201 BE 1 32 M 1 8 3 12 NA BE 3 6 28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 25 0 0 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 0.7721
1202 BE 1 63 M 2 NA 2 9 NA BE 2 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 5 4 2006 3 1 1 2 2 0.7616
1203 BE 1 23 M 4 NA 3 12 NA BE 3 45 47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 5 4 2006 3 1 1 2 1 0.9039
1204 BE 1 63 F 3 NA 2 9 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 1 1 8 4 2006 6 0 1 1 1 0.882
1205 BE 1 23 F 1 7 3 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 7 4 2006 5 1 1 2 1 8 4 2006 6 0 1 2 3 2.1889
1206 BE 1 62 F 3 NA 2 9 NA BE 2 65 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 5 4 2006 3 1 1 2 2 0.7616
1207 BE 1 37 M 1 8 3 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 1 8 4 2006 6 0 1 2 1 1.3667
1208 BE 1 26 F 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 1 9 4 2006 0 0 1 2 1 0.6592
1209 BE 1 26 F 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 5 4 2006 3 1 1 2 2 0.6592
1210 BE 1 20 F 5 NA 7 15 NA BE 5 33 58 59 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y NA 0 0 0 1 0 NA NA NA NA NA NA N 8 4 2006 6 0 1 1 1 11 4 2006 2 1 1 1 1 1.1636
1211 BE 1 20 F 5 NA 3 12 NA BE 3 41 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 2 2 10 4 2006 1 1 1 2 3 0.9039
1214 BE 1 39 M 1 6 7 15 NA EU 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 10 0 0 0 1 0 NA NA NA NA NA NA N 9 4 2006 0 0 1 2 1 11 4 2006 2 1 1 1 2 1.3667
1215 BE 1 32 M 1 5 7 15 NA BE 4 29 3 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 2 2 11 4 2006 2 1 1 2 2 2.3507
1216 BE 1 30 M 1 7 3 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 0 0 0 1 0 NA NA NA NA NA NA N 9 4 2006 0 0 1 2 3 11 4 2006 2 1 1 2 4 0.8324
1217 BE 1 39 M 1 8 0 0 NA EU 3 3 32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA Y 9 4 2006 0 0 1 1 1 11 4 2006 2 1 1 1 1 3.0835
1218 BE 1 32 M 1 5 7 15 NA EU 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 0 0 0 1 0 NA NA NA NA NA NA N 6 4 2006 4 1 1 2 1 8 4 2006 6 0 1 2 2 0.8324
1221 BE 1 27 F 1 7 7 15 NA BE 2 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 50 1 1 0 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 1.0649
1223 BE 1 19 F 5 NA 3 12 NA BE 5 15 17 43 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 1 9 4 2006 0 0 1 2 1 0.6122
1225 BE 1 59 F 2 NA 2 9 NA BE 2 66 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA Y 8 4 2006 6 0 1 2 4 9 4 2006 0 0 1 2 4 0.9522
